"order_id","order_date","ship_date","ship_mode","city","state","postal_code","region","customer_id"
"CA-2015-103835","24/09/2015","28/09/2015","Standard Class","Los Angeles","California","90032","West","SC-20440"
"CA-2015-158939","26/11/2015","01/12/2015","Standard Class","Springfield","Missouri","65807","Central","EA-14035"
"CA-2016-117408","31/08/2016","06/09/2016","Standard Class","Waco","Texas","76706","Central","TP-21130"
"CA-2016-142398","12/04/2016","16/04/2016","Standard Class","Los Angeles","California","90036","West","BP-11290"
"CA-2016-105277","04/12/2016","08/12/2016","Standard Class","Auburn","New York","13021","East","LM-17065"
"CA-2016-112060","04/12/2016","09/12/2016","Standard Class","San Francisco","California","94109","West","KT-16465"
"CA-2014-105270","11/11/2014","18/11/2014","Standard Class","Los Angeles","California","90008","West","AP-10915"
"US-2015-159513","02/04/2015","09/04/2015","Standard Class","Los Angeles","California","90049","West","JD-15790"
"CA-2015-155586","12/12/2015","16/12/2015","Second Class","Chico","California","95928","West","XP-21865"
"CA-2017-141117","02/10/2017","08/10/2017","Standard Class","Springfield","Oregon","97477","West","JK-16090"
"CA-2017-115070","10/04/2017","14/04/2017","Second Class","Jacksonville","Florida","32216","South","MG-18205"
"CA-2017-140186","29/09/2017","02/10/2017","First Class","Bakersfield","California","93309","West","PG-18820"
"CA-2014-124856","29/09/2014","03/10/2014","Second Class","New York City","New York","10011","East","LD-17005"
"CA-2014-166716","20/08/2014","25/08/2014","Second Class","Chicago","Illinois","60610","Central","CR-12730"
"CA-2014-123225","11/07/2014","14/07/2014","First Class","El Paso","Texas","79907","Central","MN-17935"
"CA-2015-163440","22/03/2015","24/03/2015","First Class","Thousand Oaks","California","91360","West","RD-19900"
"US-2017-106796","12/05/2017","19/05/2017","Standard Class","Springfield","Ohio","45503","East","JP-16135"
"CA-2017-113873","13/11/2017","19/11/2017","Standard Class","Dallas","Texas","75220","Central","KE-16420"
"CA-2016-149783","04/09/2016","07/09/2016","Second Class","Knoxville","Tennessee","37918","South","DL-13315"
"CA-2016-125017","06/02/2016","11/02/2016","Standard Class","Chattanooga","Tennessee","37421","South","KB-16240"
"US-2015-163279","22/03/2015","26/03/2015","Standard Class","San Diego","California","92037","West","JD-16150"
"CA-2015-150196","02/07/2015","03/07/2015","First Class","New York City","New York","10024","East","SR-20740"
"US-2015-106495","15/06/2015","17/06/2015","First Class","Tampa","Florida","33614","South","AC-10450"
"CA-2014-124730","26/11/2014","26/11/2014","Same Day","Utica","New York","13501","East","LS-17245"
"CA-2017-117632","12/05/2017","18/05/2017","Standard Class","San Francisco","California","94122","West","CS-12175"
"CA-2014-115056","02/05/2014","02/05/2014","Same Day","Columbus","Ohio","43229","East","AR-10510"
"CA-2017-161067","03/09/2017","06/09/2017","Second Class","New York City","New York","10035","East","KB-16405"
"CA-2016-122063","03/12/2016","07/12/2016","Standard Class","Richmond","Indiana","47374","Central","MM-17920"
"CA-2015-111206","18/07/2015","22/07/2015","Standard Class","San Diego","California","92105","West","RF-19735"
"CA-2016-142895","21/07/2016","26/07/2016","Standard Class","Concord","North Carolina","28027","South","BP-11290"
"CA-2015-101868","09/06/2015","16/06/2015","Standard Class","Miami","Florida","33178","South","MJ-17740"
"CA-2017-133207","27/11/2017","03/12/2017","Standard Class","Los Angeles","California","90036","West","DO-13645"
"CA-2015-132948","27/03/2015","03/04/2015","Standard Class","Seattle","Washington","98115","West","MV-17485"
"CA-2015-134992","22/09/2015","26/09/2015","Second Class","Arlington","Virginia","22204","South","MG-17875"
"CA-2015-126725","17/11/2015","21/11/2015","Standard Class","San Diego","California","92105","West","BS-11665"
"CA-2015-121783","10/11/2015","14/11/2015","Standard Class","Roseville","Minnesota","55113","Central","PO-19180"
"US-2014-138835","10/09/2014","14/09/2014","Standard Class","Virginia Beach","Virginia","23464","South","DA-13450"
"CA-2015-112214","05/08/2015","11/08/2015","Standard Class","Dallas","Texas","75220","Central","AH-10690"
"US-2017-153255","03/09/2017","07/09/2017","Second Class","Concord","California","94521","West","JK-15730"
"CA-2015-108119","01/11/2015","08/11/2015","Standard Class","Conway","Arkansas","72032","South","MS-17530"
"CA-2015-157434","29/04/2015","04/05/2015","Second Class","Philadelphia","Pennsylvania","19120","East","JK-15640"
"CA-2016-101525","01/05/2016","04/05/2016","Second Class","Little Rock","Arkansas","72209","South","CM-12235"
"US-2014-117968","05/08/2014","07/08/2014","Second Class","Meriden","Connecticut","6450","East","RS-19420"
"CA-2016-158211","04/01/2016","08/01/2016","Standard Class","Philadelphia","Pennsylvania","19143","East","BP-11185"
"CA-2016-152247","07/11/2016","12/11/2016","Standard Class","Cheyenne","Wyoming","82001","West","MA-17995"
"CA-2016-128223","14/06/2016","14/06/2016","Same Day","Anaheim","California","92804","West","EB-13705"
"CA-2016-154235","24/09/2016","28/09/2016","Standard Class","Bloomington","Indiana","47401","Central","RD-19900"
"CA-2017-129910","30/03/2017","03/04/2017","Standard Class","Columbus","Georgia","31907","South","ME-17320"
"CA-2017-133095","04/06/2017","04/06/2017","Same Day","Jonesboro","Arkansas","72401","South","EH-14005"
"CA-2015-130554","07/04/2015","09/04/2015","First Class","Philadelphia","Pennsylvania","19140","East","FM-14290"
"CA-2014-152443","21/05/2014","26/05/2014","Standard Class","Lawrence","Massachusetts","1841","East","FG-14260"
"CA-2016-133319","05/09/2016","11/09/2016","Standard Class","New York City","New York","10011","East","MV-17485"
"CA-2016-133935","18/09/2016","22/09/2016","Standard Class","San Diego","California","92105","West","JW-15220"
"CA-2016-136301","13/03/2016","15/03/2016","Second Class","San Francisco","California","94109","West","EH-13765"
"US-2014-109456","16/10/2014","17/10/2014","Same Day","San Francisco","California","94110","West","LS-17245"
"CA-2017-151596","08/10/2017","11/10/2017","First Class","Cranston","Rhode Island","2920","East","BP-11050"
"CA-2015-147879","07/05/2015","12/05/2015","Standard Class","Owensboro","Kentucky","42301","South","CC-12220"
"CA-2016-166625","14/04/2016","17/04/2016","First Class","Baltimore","Maryland","21215","East","JM-15580"
"CA-2016-146157","21/11/2016","26/11/2016","Standard Class","Chicago","Illinois","60610","Central","RD-19720"
"CA-2017-159954","10/09/2017","14/09/2017","Standard Class","Atlanta","Georgia","30318","South","SS-20410"
"CA-2017-100825","09/09/2017","14/09/2017","Standard Class","Los Angeles","California","90036","West","KD-16495"
"CA-2014-168305","01/11/2014","08/11/2014","Standard Class","Los Angeles","California","90049","West","PL-18925"
"CA-2016-167682","03/04/2016","09/04/2016","Standard Class","Richmond","Indiana","47374","Central","ZD-21925"
"CA-2017-108000","12/01/2017","16/01/2017","Standard Class","San Francisco","California","94110","West","LS-16945"
"CA-2015-146465","20/11/2015","24/11/2015","Standard Class","San Francisco","California","94122","West","PB-18805"
"CA-2016-159639","27/11/2016","02/12/2016","Standard Class","Westfield","New Jersey","7090","East","PC-18745"
"US-2017-153948","06/11/2017","06/11/2017","Same Day","San Francisco","California","94122","West","FM-14290"
"US-2016-113985","02/12/2016","07/12/2016","Standard Class","San Jose","California","95123","West","KD-16495"
"CA-2016-155383","17/12/2016","22/12/2016","Standard Class","Seattle","Washington","98115","West","SC-20680"
"CA-2014-120432","24/08/2014","26/08/2014","Second Class","Owensboro","Kentucky","42301","South","DW-13585"
"US-2015-126977","17/09/2015","23/09/2015","Standard Class","New York City","New York","10035","East","PF-19120"
"CA-2016-130288","26/11/2016","30/11/2016","Second Class","New York City","New York","10011","East","DK-13225"
"CA-2017-146458","19/11/2017","22/11/2017","Second Class","Springfield","Virginia","22153","South","RB-19435"
"CA-2017-150420","03/06/2017","08/06/2017","Standard Class","Bellingham","Washington","98226","West","GD-14590"
"US-2014-118997","08/04/2014","12/04/2014","Standard Class","Decatur","Alabama","35601","South","RA-19885"
"CA-2014-114314","11/10/2014","15/10/2014","Standard Class","Fayetteville","Arkansas","72701","South","DB-13555"
"US-2017-169551","07/07/2017","09/07/2017","First Class","Philadelphia","Pennsylvania","19120","East","RL-19615"
"CA-2016-103107","04/07/2016","04/07/2016","Same Day","Seattle","Washington","98103","West","RB-19465"
"CA-2017-122077","19/05/2017","25/05/2017","Standard Class","Plano","Texas","75023","Central","JF-15295"
"CA-2017-112431","12/10/2017","14/10/2017","Second Class","Los Angeles","California","90049","West","RW-19690"
"CA-2016-151092","06/08/2016","13/08/2016","Standard Class","Los Angeles","California","90032","West","VG-21790"
"CA-2014-104178","25/08/2014","29/08/2014","Standard Class","Los Angeles","California","90036","West","JM-15265"
"CA-2015-115924","14/09/2015","18/09/2015","Second Class","Des Moines","Iowa","50315","Central","BE-11455"
"CA-2017-161046","05/03/2017","05/03/2017","Same Day","Southaven","Mississippi","38671","South","CB-12535"
"US-2017-141698","15/04/2017","21/04/2017","Standard Class","Houston","Texas","77041","Central","SD-20485"
"US-2014-105151","30/03/2014","31/03/2014","First Class","New York City","New York","10009","East","SG-20890"
"CA-2014-155796","11/11/2014","15/11/2014","Second Class","Reading","Pennsylvania","19601","East","TS-21430"
"CA-2016-127138","12/03/2016","15/03/2016","Second Class","San Francisco","California","94109","West","DK-13225"
"CA-2017-150602","09/02/2017","14/02/2017","Second Class","Los Angeles","California","90045","West","ML-17395"
"CA-2014-140732","11/11/2014","13/11/2014","Second Class","Los Angeles","California","90004","West","MA-17560"
"CA-2017-119011","20/08/2017","25/08/2017","Standard Class","San Francisco","California","94109","West","LR-17035"
"CA-2016-166912","15/01/2016","17/01/2016","First Class","New York City","New York","10009","East","BE-11335"
"CA-2014-141726","20/07/2014","22/07/2014","First Class","San Diego","California","92105","West","CC-12145"
"CA-2017-115105","06/02/2017","11/02/2017","Standard Class","New York City","New York","10024","East","BD-11770"
"CA-2015-143980","25/12/2015","29/12/2015","Standard Class","New York City","New York","10011","East","JK-15640"
"CA-2016-135636","08/10/2016","13/10/2016","Standard Class","Charlotte","North Carolina","28205","South","DB-13615"
"CA-2017-102155","13/07/2017","17/07/2017","Standard Class","Overland Park","Kansas","66212","Central","RR-19525"
"CA-2017-116953","24/04/2017","25/04/2017","First Class","Mesa","Arizona","85204","West","SV-20935"
"CA-2014-117765","07/09/2014","13/09/2014","Standard Class","Tulsa","Oklahoma","74133","Central","RB-19465"
"CA-2016-114895","21/11/2016","28/11/2016","Standard Class","New York City","New York","10035","East","MV-18190"
"CA-2017-112984","16/09/2017","18/09/2017","Second Class","Philadelphia","Pennsylvania","19143","East","EH-14185"
"CA-2016-163776","19/07/2016","25/07/2016","Standard Class","Hattiesburg","Mississippi","39401","South","JS-16030"
"US-2017-163300","15/09/2017","21/09/2017","Standard Class","Los Angeles","California","90049","West","ES-14020"
"CA-2016-162187","11/12/2016","11/12/2016","Same Day","Columbus","Ohio","43229","East","NS-18640"
"US-2014-112991","10/12/2014","14/12/2014","Standard Class","Caldwell","Idaho","83605","West","SH-19975"
"CA-2014-124079","13/12/2014","17/12/2014","Standard Class","Phoenix","Arizona","85023","West","RF-19345"
"US-2017-146878","21/09/2017","27/09/2017","Standard Class","Miami","Florida","33142","South","DL-12865"
"CA-2017-107244","07/09/2017","11/09/2017","Standard Class","Los Angeles","California","90004","West","AG-10390"
"CA-2015-100657","02/11/2015","07/11/2015","Standard Class","Troy","New York","12180","East","SW-20245"
"CA-2017-129581","11/12/2017","18/12/2017","Standard Class","New Bedford","Massachusetts","2740","East","KN-16390"
"CA-2017-129028","01/04/2017","03/04/2017","First Class","Florence","South Carolina","29501","South","GB-14530"
"CA-2015-135580","30/12/2015","03/01/2016","Standard Class","Los Angeles","California","90049","West","CL-12565"
"CA-2016-159016","10/03/2016","11/03/2016","First Class","Los Angeles","California","90008","West","KF-16285"
"CA-2014-102652","06/04/2014","12/04/2014","Standard Class","Los Angeles","California","90049","West","AY-10555"
"CA-2014-152422","05/10/2014","10/10/2014","Second Class","Columbus","Ohio","43229","East","BD-11635"
"US-2016-156692","13/08/2016","13/08/2016","Same Day","Kenner","Louisiana","70065","South","HG-15025"
"CA-2014-130869","17/11/2014","21/11/2014","Standard Class","Cedar Hill","Texas","75104","Central","CB-12025"
"US-2017-128832","24/04/2017","27/04/2017","First Class","Providence","Rhode Island","2908","East","LS-16945"
"CA-2017-139717","24/08/2017","26/08/2017","Second Class","Lancaster","Ohio","43130","East","DM-13015"
"CA-2017-136007","23/02/2017","02/03/2017","Standard Class","Seattle","Washington","98115","West","AC-10615"
"CA-2016-157364","19/11/2016","21/11/2016","First Class","Jacksonville","North Carolina","28540","South","LT-17110"
"US-2016-112970","14/11/2016","15/11/2016","First Class","Los Angeles","California","90049","West","TB-21250"
"US-2017-152492","06/07/2017","06/07/2017","Same Day","Miami","Florida","33142","South","AH-10585"
"CA-2016-101168","25/12/2016","01/01/2017","Standard Class","Nashua","New Hampshire","3060","East","SS-20140"
"CA-2017-104010","23/04/2017","25/04/2017","First Class","New York City","New York","10011","East","TD-20995"
"CA-2015-130253","14/12/2015","18/12/2015","Standard Class","Los Angeles","California","90036","West","PP-18955"
"US-2015-155369","19/04/2015","25/04/2015","Standard Class","Carrollton","Texas","75007","Central","PG-18820"
"CA-2016-131205","04/09/2016","08/09/2016","Standard Class","Georgetown","Kentucky","40324","South","AA-10645"
"CA-2017-122364","24/09/2017","29/09/2017","Standard Class","Los Angeles","California","90008","West","FA-14230"
"CA-2016-117912","04/02/2016","08/02/2016","Standard Class","Sierra Vista","Arizona","85635","West","TB-21520"
"CA-2017-145702","19/05/2017","24/05/2017","Second Class","Knoxville","Tennessee","37918","South","AH-10075"
"CA-2015-113215","03/09/2015","08/09/2015","Standard Class","Tucson","Arizona","85705","West","CP-12085"
"CA-2016-154662","09/06/2016","16/06/2016","Standard Class","Minneapolis","Minnesota","55407","Central","BF-11215"
"CA-2015-105571","07/11/2015","11/11/2015","Standard Class","Miami","Florida","33142","South","CP-12340"
"CA-2016-152765","15/06/2016","18/06/2016","First Class","Houston","Texas","77036","Central","LS-17245"
"CA-2015-153878","25/04/2015","30/04/2015","Standard Class","Milwaukee","Wisconsin","53209","Central","TS-21655"
"CA-2016-124016","23/09/2016","26/09/2016","Second Class","Lancaster","Ohio","43130","East","JS-15940"
"CA-2016-113551","18/08/2016","20/08/2016","First Class","Edinburg","Texas","78539","Central","NF-18385"
"CA-2014-107524","02/03/2014","08/03/2014","Standard Class","New York City","New York","10009","East","KN-16705"
"CA-2014-138072","30/12/2014","03/01/2015","Standard Class","Philadelphia","Pennsylvania","19120","East","GA-14725"
