"order_id","order_date","ship_date","ship_mode","city","state","postal_code","region"
"US-2017-154851","30/03/2017","03/04/2017","Standard Class","Lancaster","Pennsylvania","17602","East"
"CA-2014-138681","20/12/2014","22/12/2014","First Class","Tucson","Arizona","85705","West"
"US-2015-138121","17/12/2015","17/12/2015","Same Day","Detroit","Michigan","48205","Central"
"CA-2017-140298","11/05/2017","17/05/2017","Standard Class","Austin","Texas","78745","Central"
"CA-2016-166240","24/06/2016","28/06/2016","Standard Class","Houston","Texas","77095","Central"
"CA-2016-158435","17/05/2016","18/05/2016","First Class","Waterbury","Connecticut","6708","East"
"CA-2017-138149","29/06/2017","30/06/2017","First Class","Los Angeles","California","90049","West"
"CA-2014-112403","31/03/2014","31/03/2014","Same Day","Philadelphia","Pennsylvania","19120","East"
"CA-2014-108273","16/12/2014","21/12/2014","Standard Class","Huntsville","Texas","77340","Central"
"CA-2017-121643","18/05/2017","20/05/2017","First Class","Portland","Oregon","97206","West"
"US-2015-122910","12/05/2015","16/05/2015","Standard Class","Louisville","Colorado","80027","West"
"CA-2017-143126","03/12/2017","07/12/2017","Second Class","Seattle","Washington","98115","West"
"CA-2015-129042","12/12/2015","17/12/2015","Standard Class","Baltimore","Maryland","21215","East"
"CA-2015-109736","10/10/2015","11/10/2015","First Class","San Francisco","California","94109","West"
"CA-2015-142601","18/04/2015","20/04/2015","Second Class","Los Angeles","California","90004","West"
"CA-2014-106229","07/06/2014","11/06/2014","Second Class","Aurora","Illinois","60505","Central"
"US-2017-135230","01/09/2017","07/09/2017","Standard Class","Seattle","Washington","98103","West"
"CA-2016-159653","22/05/2016","22/05/2016","Same Day","Athens","Georgia","30605","South"
"CA-2016-131968","11/11/2016","15/11/2016","Standard Class","Apopka","Florida","32712","South"
"CA-2014-119151","25/11/2014","29/11/2014","Second Class","New York City","New York","10009","East"
"CA-2014-123323","07/11/2014","12/11/2014","Standard Class","San Francisco","California","94110","West"
"CA-2016-124681","18/07/2016","23/07/2016","Second Class","Dallas","Texas","75217","Central"
"US-2015-103996","29/03/2015","31/03/2015","Second Class","San Diego","California","92105","West"
"CA-2016-120530","07/04/2016","12/04/2016","Standard Class","New York City","New York","10035","East"
"CA-2015-155054","13/06/2015","19/06/2015","Standard Class","Lewiston","Maine","4240","East"
"CA-2015-105725","18/02/2015","24/02/2015","Standard Class","Long Beach","California","90805","West"
"CA-2017-164364","12/11/2017","16/11/2017","Standard Class","Seattle","Washington","98115","West"
"CA-2017-168123","05/03/2017","05/03/2017","Same Day","Rochester","Minnesota","55901","Central"
"CA-2016-120005","03/03/2016","03/03/2016","Same Day","San Francisco","California","94110","West"
"CA-2016-123526","24/12/2016","25/12/2016","First Class","Seattle","Washington","98103","West"
"CA-2016-127649","07/10/2016","09/10/2016","First Class","Spokane","Washington","99207","West"
"CA-2016-159989","09/12/2016","13/12/2016","Standard Class","Franklin","Tennessee","37064","South"
"CA-2017-103499","20/11/2017","24/11/2017","Standard Class","Jackson","Tennessee","38301","South"
"US-2015-167220","12/12/2015","16/12/2015","Standard Class","Austin","Texas","78745","Central"
"CA-2017-126354","03/02/2017","08/02/2017","Standard Class","Pembroke Pines","Florida","33024","South"
"CA-2017-169817","21/09/2017","25/09/2017","Standard Class","Philadelphia","Pennsylvania","19143","East"
"US-2017-144582","30/04/2017","05/05/2017","Standard Class","Danville","Illinois","61832","Central"
"CA-2014-121573","03/11/2014","07/11/2014","Standard Class","New York City","New York","10009","East"
"CA-2016-117660","30/12/2016","04/01/2017","Standard Class","Columbus","Ohio","43229","East"
"CA-2014-112851","17/09/2014","21/09/2014","Standard Class","Chula Vista","California","91911","West"
"CA-2017-123701","24/11/2017","27/11/2017","First Class","San Francisco","California","94110","West"
"CA-2015-118227","24/04/2015","28/04/2015","Standard Class","New York City","New York","10009","East"
"CA-2015-123155","09/03/2015","12/03/2015","First Class","San Antonio","Texas","78207","Central"
"CA-2017-158883","02/06/2017","03/06/2017","Same Day","Jacksonville","North Carolina","28540","South"
"US-2016-114888","19/09/2016","24/09/2016","Second Class","San Francisco","California","94109","West"
"US-2014-167262","31/10/2014","03/11/2014","Second Class","Avondale","Arizona","85323","West"
"CA-2017-119746","23/11/2017","27/11/2017","Standard Class","Chicago","Illinois","60610","Central"
"CA-2017-108091","16/11/2017","21/11/2017","Standard Class","Escondido","California","92025","West"
"CA-2016-101630","19/02/2016","23/02/2016","Second Class","Long Beach","New York","11561","East"
"CA-2017-132346","07/11/2017","11/11/2017","Standard Class","Newark","Delaware","19711","East"
"CA-2014-150301","08/07/2014","10/07/2014","First Class","Buffalo","New York","14215","East"
"CA-2014-159310","07/11/2014","12/11/2014","Standard Class","Houston","Texas","77070","Central"
"US-2017-147984","28/01/2017","01/02/2017","Standard Class","Wichita","Kansas","67212","Central"
"CA-2015-104346","11/12/2015","16/12/2015","Standard Class","Colorado Springs","Colorado","80906","West"
"US-2015-141684","29/06/2015","04/07/2015","Standard Class","New York City","New York","10011","East"
"CA-2015-144722","16/03/2015","23/03/2015","Standard Class","Los Angeles","California","90036","West"
"CA-2015-120516","13/08/2015","17/08/2015","Standard Class","Marietta","Georgia","30062","South"
"US-2016-148901","14/05/2016","19/05/2016","Standard Class","Jacksonville","Florida","32216","South"
"CA-2017-136364","13/07/2017","17/07/2017","Second Class","Philadelphia","Pennsylvania","19140","East"
"CA-2015-137708","22/11/2015","25/11/2015","Second Class","Los Angeles","California","90008","West"
"CA-2014-149055","23/11/2014","28/11/2014","Standard Class","Philadelphia","Pennsylvania","19134","East"
"CA-2015-151589","27/12/2015","30/12/2015","First Class","Eau Claire","Wisconsin","54703","Central"
"CA-2016-121370","14/11/2016","19/11/2016","Second Class","Philadelphia","Pennsylvania","19134","East"
"CA-2016-111696","08/05/2016","10/05/2016","First Class","Los Angeles","California","90004","West"
"CA-2014-139598","26/12/2014","31/12/2014","Standard Class","Philadelphia","Pennsylvania","19134","East"
"CA-2017-117436","08/06/2017","14/06/2017","Standard Class","Norwich","Connecticut","6360","East"
"CA-2015-140025","07/04/2015","11/04/2015","Standard Class","San Antonio","Texas","78207","Central"
"CA-2016-134222","10/07/2016","11/07/2016","Same Day","Yuma","Arizona","85364","West"
"CA-2016-140018","21/11/2016","26/11/2016","Standard Class","Columbus","Ohio","43229","East"
"US-2017-136707","12/11/2017","15/11/2017","First Class","Los Angeles","California","90036","West"
"CA-2014-152562","01/11/2014","08/11/2014","Standard Class","Richmond","Kentucky","40475","South"
"CA-2016-152408","15/05/2016","21/05/2016","Standard Class","New York City","New York","10035","East"
"CA-2014-120278","07/11/2014","12/11/2014","Standard Class","Wausau","Wisconsin","54401","Central"
"CA-2017-167661","05/10/2017","10/10/2017","Standard Class","San Francisco","California","94110","West"
"CA-2017-106831","01/06/2017","03/06/2017","First Class","Dublin","Ohio","43017","East"
"CA-2017-154123","20/11/2017","25/11/2017","Standard Class","Henderson","Kentucky","42420","South"
"CA-2016-136049","23/12/2016","28/12/2016","Standard Class","Bowling Green","Ohio","43402","East"
"CA-2017-118402","29/09/2017","04/10/2017","Standard Class","Memphis","Tennessee","38109","South"
"US-2016-139388","07/11/2016","09/11/2016","First Class","Lakewood","New Jersey","8701","East"
"US-2014-128685","04/04/2014","05/04/2014","First Class","Los Angeles","California","90008","West"
"CA-2015-124044","23/07/2015","26/07/2015","Second Class","Rochester","New York","14609","East"
"CA-2014-164469","25/06/2014","27/06/2014","Second Class","Salem","Oregon","97301","West"
"CA-2014-107818","08/09/2014","14/09/2014","Standard Class","Pasco","Washington","99301","West"
"CA-2014-113320","12/12/2014","15/12/2014","Second Class","Oakland","California","94601","West"
"CA-2015-137526","13/01/2015","17/01/2015","Standard Class","Los Angeles","California","90004","West"
"CA-2017-136063","15/12/2017","19/12/2017","Standard Class","Oak Park","Illinois","60302","Central"
"CA-2016-101546","18/12/2016","24/12/2016","Standard Class","Morristown","New Jersey","7960","East"
"CA-2014-138940","11/04/2014","16/04/2014","Second Class","Austin","Texas","78745","Central"
"CA-2016-125164","10/11/2016","14/11/2016","Standard Class","New York City","New York","10011","East"
"CA-2017-163531","26/06/2017","30/06/2017","Standard Class","New York City","New York","10024","East"
"CA-2017-122490","13/11/2017","18/11/2017","Standard Class","Seattle","Washington","98103","West"
"CA-2017-131366","24/11/2017","29/11/2017","Standard Class","Lancaster","Pennsylvania","17602","East"
"CA-2017-164042","23/05/2017","27/05/2017","Standard Class","Houston","Texas","77095","Central"
"CA-2014-132864","02/12/2014","07/12/2014","Standard Class","Columbus","Ohio","43229","East"
"US-2014-155817","03/10/2014","09/10/2014","Standard Class","Durham","North Carolina","27707","South"
"US-2016-131891","29/07/2016","31/07/2016","First Class","Pensacola","Florida","32503","South"
"CA-2017-143567","02/11/2017","05/11/2017","Second Class","Henderson","Kentucky","42420","South"
"CA-2017-104080","08/03/2017","15/03/2017","Standard Class","Anaheim","California","92804","West"
"CA-2014-151379","16/12/2014","20/12/2014","Standard Class","Detroit","Michigan","48227","Central"
"CA-2016-163167","28/11/2016","01/12/2016","Second Class","Marietta","Georgia","30062","South"
"CA-2016-135776","23/12/2016","30/12/2016","Standard Class","Seattle","Washington","98103","West"
"US-2014-122021","15/10/2014","17/10/2014","First Class","Parma","Ohio","44134","East"
"CA-2016-130484","22/08/2016","27/08/2016","Standard Class","Gresham","Oregon","97030","West"
"CA-2017-120936","17/12/2017","21/12/2017","Standard Class","Anaheim","California","92804","West"
"CA-2017-110884","07/03/2017","12/03/2017","Standard Class","New York City","New York","10035","East"
"US-2014-161613","01/12/2014","03/12/2014","Second Class","Houston","Texas","77070","Central"
"US-2014-146353","14/10/2014","16/10/2014","Second Class","Concord","New Hampshire","3301","East"
"CA-2014-133809","18/11/2014","23/11/2014","Second Class","Fairfield","Ohio","45014","East"
"CA-2017-127306","14/01/2017","18/01/2017","Standard Class","Johnson City","Tennessee","37604","South"
"CA-2015-161830","24/09/2015","26/09/2015","Second Class","Seattle","Washington","98105","West"
"CA-2017-163125","09/10/2017","11/10/2017","Second Class","League City","Texas","77573","Central"
"CA-2016-160304","02/01/2016","07/01/2016","Standard Class","Gaithersburg","Maryland","20877","East"
"CA-2017-101728","19/08/2017","23/08/2017","Standard Class","Chicago","Illinois","60653","Central"
"CA-2017-114055","25/12/2017","29/12/2017","Second Class","Huntsville","Alabama","35810","South"
"CA-2017-126438","10/09/2017","13/09/2017","First Class","Lawrence","Massachusetts","1841","East"
"CA-2017-117653","19/10/2017","23/10/2017","Standard Class","Chicago","Illinois","60623","Central"
"CA-2017-143245","01/12/2017","06/12/2017","Standard Class","Fairfield","Connecticut","6824","East"
"US-2014-138828","02/09/2014","03/09/2014","First Class","New York City","New York","10009","East"
"CA-2017-143651","25/03/2017","30/03/2017","Standard Class","Seattle","Washington","98103","West"
"CA-2015-106978","28/09/2015","04/10/2015","Standard Class","Aurora","Colorado","80013","West"
"CA-2015-155124","15/03/2015","21/03/2015","Standard Class","Lehi","Utah","84043","West"
"CA-2017-150931","06/01/2017","13/01/2017","Standard Class","Tuscaloosa","Alabama","35401","South"
"CA-2014-157147","13/01/2014","18/01/2014","Standard Class","San Francisco","California","94109","West"
"CA-2015-156482","06/02/2015","13/02/2015","Standard Class","Wilmington","Delaware","19805","East"
"CA-2017-106782","21/12/2017","27/12/2017","Standard Class","Lafayette","Indiana","47905","Central"
"CA-2016-151372","05/09/2016","06/09/2016","First Class","Redondo Beach","California","90278","West"
"CA-2014-102085","04/10/2014","09/10/2014","Standard Class","Seattle","Washington","98115","West"
"CA-2017-107125","27/11/2017","02/12/2017","Standard Class","Los Angeles","California","90045","West"
"CA-2016-125815","28/10/2016","01/11/2016","Second Class","New York City","New York","10009","East"
"CA-2015-144190","09/06/2015","13/06/2015","Standard Class","Royal Oak","Michigan","48073","Central"
"CA-2017-117926","08/12/2017","12/12/2017","Second Class","San Francisco","California","94109","West"
"CA-2015-153906","16/03/2015","20/03/2015","Standard Class","New York City","New York","10009","East"
"CA-2014-160262","09/06/2014","13/06/2014","Second Class","North Las Vegas","Nevada","89031","West"
"CA-2015-127607","20/03/2015","26/03/2015","Standard Class","Carrollton","Texas","75007","Central"
"CA-2016-166226","18/11/2016","22/11/2016","Standard Class","Los Angeles","California","90008","West"
"CA-2014-156587","07/03/2014","08/03/2014","First Class","Seattle","Washington","98103","West"
"CA-2016-141180","15/05/2016","19/05/2016","Second Class","Fort Lauderdale","Florida","33311","South"
"CA-2015-109708","25/05/2015","28/05/2015","Second Class","Columbia","Tennessee","38401","South"
"CA-2015-122406","02/08/2015","05/08/2015","Second Class","Providence","Rhode Island","2908","East"
"US-2016-153815","06/11/2016","09/11/2016","First Class","Jacksonville","Florida","32216","South"
"CA-2016-164896","07/11/2016","12/11/2016","Standard Class","Oceanside","California","92054","West"
"CA-2015-142202","18/09/2015","23/09/2015","Second Class","Jacksonville","Florida","32216","South"
"CA-2015-165050","07/12/2015","09/12/2015","First Class","New York City","New York","10024","East"
"US-2016-131114","09/12/2016","13/12/2016","Second Class","Chicago","Illinois","60610","Central"
"CA-2014-160066","16/11/2014","22/11/2014","Standard Class","Huntington Beach","California","92646","West"
"CA-2016-109925","06/11/2016","10/11/2016","Second Class","San Diego","California","92105","West"
"CA-2015-160696","06/09/2015","10/09/2015","Standard Class","Nashville","Tennessee","37211","South"
"CA-2014-125171","03/09/2014","03/09/2014","Same Day","New York City","New York","10009","East"
"CA-2016-149279","24/04/2016","28/04/2016","Standard Class","Colorado Springs","Colorado","80906","West"
"CA-2017-107321","31/08/2017","04/09/2017","Standard Class","San Francisco","California","94110","West"
"US-2017-122714","07/12/2017","13/12/2017","Standard Class","Chicago","Illinois","60653","Central"
